county,ward,office,district,total.votes,party,candidate,votes
U.S. Congressional District: 2,,President,,Town of PERRY Ward 1,NP,Peter Sonski Lauren Onak (write-in),4
U.S. Congressional District: 2,,President,,Town of PERRY Ward 1,NP,Cherunda Lynn Fox (write-in),0
U.S. Congressional District: 2,,President,,Town of PERRY Ward 1,NP,Brian Kienitz (write-in),0
U.S. Congressional District: 2,,President,,Town of PERRY Ward 1,NP,Doug Jenkins Kimberly LaLonde (write-in),0
U.S. Congressional District: 2,,President,,Town of PERRY Ward 1,NP,Future Madam Potus Jessica Kennedy (write-in),0
U.S. Congressional District: 2,,President,,Town of PERRY Ward 1,NP,"André Ramone McNeil, Sr. (write-in)",0
U.S. Congressional District: 2,,President,,Town of PERRY Ward 1,,Scattering,1
U.S. Congressional District: 2,,President,,Town of PLEASANT SPRINGS Wards 1-4,DEM,Kamala D. Harris Tim Walz,1288
U.S. Congressional District: 2,,President,,Town of PLEASANT SPRINGS Wards 1-4,REP,Donald J. Trump JD Vance,1001
U.S. Congressional District: 2,,President,,Town of PLEASANT SPRINGS Wards 1-4,CON,Randall Terry Stephen Broden,1
U.S. Congressional District: 2,,President,,Town of PLEASANT SPRINGS Wards 1-4,LIB,Chase Russell Oliver Mike ter Maat,2
U.S. Congressional District: 2,,President,,Town of PLEASANT SPRINGS Wards 1-4,WGR,Jill Stein Rudolph Ware,10
U.S. Congressional District: 2,,President,,Town of PLEASANT SPRINGS Wards 1-4,NP,Claudia De la Cruz Karina Garcia,0
U.S. Congressional District: 2,,President,,Town of PLEASANT SPRINGS Wards 1-4,NP,Cornel West Melina Abdullah,0
U.S. Congressional District: 2,,President,,Town of PLEASANT SPRINGS Wards 1-4,NP,"Robert F. Kennedy, Jr. Nicole Shanahan",13
U.S. Congressional District: 2,,President,,Town of PLEASANT SPRINGS Wards 1-4,NP,Peter Sonski Lauren Onak (write-in),0
U.S. Congressional District: 2,,President,,Town of PLEASANT SPRINGS Wards 1-4,NP,Cherunda Lynn Fox (write-in),0
U.S. Congressional District: 2,,President,,Town of PLEASANT SPRINGS Wards 1-4,NP,Brian Kienitz (write-in),0
U.S. Congressional District: 2,,President,,Town of PLEASANT SPRINGS Wards 1-4,NP,Doug Jenkins Kimberly LaLonde (write-in),0
U.S. Congressional District: 2,,President,,Town of PLEASANT SPRINGS Wards 1-4,NP,Future Madam Potus Jessica Kennedy (write-in),0
U.S. Congressional District: 2,,President,,Town of PLEASANT SPRINGS Wards 1-4,NP,"André Ramone McNeil, Sr. (write-in)",0
U.S. Congressional District: 2,,President,,Town of PLEASANT SPRINGS Wards 1-4,,Scattering,2
U.S. Congressional District: 2,,President,,Town of PRIMROSE Ward 1,DEM,Kamala D. Harris Tim Walz,324
U.S. Congressional District: 2,,President,,Town of PRIMROSE Ward 1,REP,Donald J. Trump JD Vance,205
U.S. Congressional District: 2,,President,,Town of PRIMROSE Ward 1,CON,Randall Terry Stephen Broden,1
U.S. Congressional District: 2,,President,,Town of PRIMROSE Ward 1,LIB,Chase Russell Oliver Mike ter Maat,1
U.S. Congressional District: 2,,President,,Town of PRIMROSE Ward 1,WGR,Jill Stein Rudolph Ware,3
U.S. Congressional District: 2,,President,,Town of PRIMROSE Ward 1,NP,Claudia De la Cruz Karina Garcia,0
U.S. Congressional District: 2,,President,,Town of PRIMROSE Ward 1,NP,Cornel West Melina Abdullah,1
U.S. Congressional District: 2,,President,,Town of PRIMROSE Ward 1,NP,"Robert F. Kennedy, Jr. Nicole Shanahan",3
U.S. Congressional District: 2,,President,,Town of PRIMROSE Ward 1,NP,Peter Sonski Lauren Onak (write-in),0
U.S. Congressional District: 2,,President,,Town of PRIMROSE Ward 1,NP,Cherunda Lynn Fox (write-in),0
U.S. Congressional District: 2,,President,,Town of PRIMROSE Ward 1,NP,Brian Kienitz (write-in),0
U.S. Congressional District: 2,,President,,Town of PRIMROSE Ward 1,NP,Doug Jenkins Kimberly LaLonde (write-in),0
U.S. Congressional District: 2,,President,,Town of PRIMROSE Ward 1,NP,Future Madam Potus Jessica Kennedy (write-in),0
U.S. Congressional District: 2,,President,,Town of PRIMROSE Ward 1,NP,"André Ramone McNeil, Sr. (write-in)",0
U.S. Congressional District: 2,,President,,Town of PRIMROSE Ward 1,,Scattering,0
U.S. Congressional District: 2,,President,,Town of ROXBURY Wards 1-2,DEM,Kamala D. Harris Tim Walz,663
U.S. Congressional District: 2,,President,,Town of ROXBURY Wards 1-2,REP,Donald J. Trump JD Vance,579
U.S. Congressional District: 2,,President,,Town of ROXBURY Wards 1-2,CON,Randall Terry Stephen Broden,1
U.S. Congressional District: 2,,President,,Town of ROXBURY Wards 1-2,LIB,Chase Russell Oliver Mike ter Maat,6
U.S. Congressional District: 2,,President,,Town of ROXBURY Wards 1-2,WGR,Jill Stein Rudolph Ware,2
U.S. Congressional District: 2,,President,,Town of ROXBURY Wards 1-2,NP,Claudia De la Cruz Karina Garcia,0
U.S. Congressional District: 2,,President,,Town of ROXBURY Wards 1-2,NP,Cornel West Melina Abdullah,0
U.S. Congressional District: 2,,President,,Town of ROXBURY Wards 1-2,NP,"Robert F. Kennedy, Jr. Nicole Shanahan",6
U.S. Congressional District: 2,,President,,Town of ROXBURY Wards 1-2,NP,Peter Sonski Lauren Onak (write-in),0
U.S. Congressional District: 2,,President,,Town of ROXBURY Wards 1-2,NP,Cherunda Lynn Fox (write-in),0
U.S. Congressional District: 2,,President,,Town of ROXBURY Wards 1-2,NP,Brian Kienitz (write-in),0
U.S. Congressional District: 2,,President,,Town of ROXBURY Wards 1-2,NP,Doug Jenkins Kimberly LaLonde (write-in),0
U.S. Congressional District: 2,,President,,Town of ROXBURY Wards 1-2,NP,Future Madam Potus Jessica Kennedy (write-in),0
U.S. Congressional District: 2,,President,,Town of ROXBURY Wards 1-2,NP,"André Ramone McNeil, Sr. (write-in)",0
U.S. Congressional District: 2,,President,,Town of ROXBURY Wards 1-2,,Scattering,5
U.S. Congressional District: 2,,President,,Town of RUTLAND Wards 1-2,DEM,Kamala D. Harris Tim Walz,831
U.S. Congressional District: 2,,President,,Town of RUTLAND Wards 1-2,REP,Donald J. Trump JD Vance,559
U.S. Congressional District: 2,,President,,Town of RUTLAND Wards 1-2,CON,Randall Terry Stephen Broden,1
U.S. Congressional District: 2,,President,,Town of RUTLAND Wards 1-2,LIB,Chase Russell Oliver Mike ter Maat,6
U.S. Congressional District: 2,,President,,Town of RUTLAND Wards 1-2,WGR,Jill Stein Rudolph Ware,2
U.S. Congressional District: 2,,President,,Town of RUTLAND Wards 1-2,NP,Claudia De la Cruz Karina Garcia,2
U.S. Congressional District: 2,,President,,Town of RUTLAND Wards 1-2,NP,Cornel West Melina Abdullah,0
U.S. Congressional District: 2,,President,,Town of RUTLAND Wards 1-2,NP,"Robert F. Kennedy, Jr. Nicole Shanahan",4
U.S. Congressional District: 2,,President,,Town of RUTLAND Wards 1-2,NP,Peter Sonski Lauren Onak (write-in),0
U.S. Congressional District: 2,,President,,Town of RUTLAND Wards 1-2,NP,Cherunda Lynn Fox (write-in),0
U.S. Congressional District: 2,,President,,Town of RUTLAND Wards 1-2,NP,Brian Kienitz (write-in),0
U.S. Congressional District: 2,,President,,Town of RUTLAND Wards 1-2,NP,Doug Jenkins Kimberly LaLonde (write-in),0
U.S. Congressional District: 2,,President,,Town of RUTLAND Wards 1-2,NP,Future Madam Potus Jessica Kennedy (write-in),0
U.S. Congressional District: 2,,President,,Town of RUTLAND Wards 1-2,NP,"André Ramone McNeil, Sr. (write-in)",0
U.S. Congressional District: 2,,President,,Town of RUTLAND Wards 1-2,,Scattering,1
U.S. Congressional District: 2,,President,,Town of SPRINGDALE Wards 1-3,DEM,Kamala D. Harris Tim Walz,905
U.S. Congressional District: 2,,President,,Town of SPRINGDALE Wards 1-3,REP,Donald J. Trump JD Vance,592
U.S. Congressional District: 2,,President,,Town of SPRINGDALE Wards 1-3,CON,Randall Terry Stephen Broden,1
U.S. Congressional District: 2,,President,,Town of SPRINGDALE Wards 1-3,LIB,Chase Russell Oliver Mike ter Maat,1
U.S. Congressional District: 2,,President,,Town of SPRINGDALE Wards 1-3,WGR,Jill Stein Rudolph Ware,9
U.S. Congressional District: 2,,President,,Town of SPRINGDALE Wards 1-3,NP,Claudia De la Cruz Karina Garcia,0
U.S. Congressional District: 2,,President,,Town of SPRINGDALE Wards 1-3,NP,Cornel West Melina Abdullah,0
U.S. Congressional District: 2,,President,,Town of SPRINGDALE Wards 1-3,NP,"Robert F. Kennedy, Jr. Nicole Shanahan",4
U.S. Congressional District: 2,,President,,Town of SPRINGDALE Wards 1-3,NP,Peter Sonski Lauren Onak (write-in),1
U.S. Congressional District: 2,,President,,Town of SPRINGDALE Wards 1-3,NP,Cherunda Lynn Fox (write-in),0
U.S. Congressional District: 2,,President,,Town of SPRINGDALE Wards 1-3,NP,Brian Kienitz (write-in),0
U.S. Congressional District: 2,,President,,Town of SPRINGDALE Wards 1-3,NP,Doug Jenkins Kimberly LaLonde (write-in),0
U.S. Congressional District: 2,,President,,Town of SPRINGDALE Wards 1-3,NP,Future Madam Potus Jessica Kennedy (write-in),0
U.S. Congressional District: 2,,President,,Town of SPRINGDALE Wards 1-3,NP,"André Ramone McNeil, Sr. (write-in)",0
U.S. Congressional District: 2,,President,,Town of SPRINGDALE Wards 1-3,,Scattering,6
U.S. Congressional District: 2,,President,,Town of SPRINGFIELD Wards 1-4,DEM,Kamala D. Harris Tim Walz,1065
U.S. Congressional District: 2,,President,,Town of SPRINGFIELD Wards 1-4,REP,Donald J. Trump JD Vance,849
U.S. Congressional District: 2,,President,,Town of SPRINGFIELD Wards 1-4,CON,Randall Terry Stephen Broden,1
U.S. Congressional District: 2,,President,,Town of SPRINGFIELD Wards 1-4,LIB,Chase Russell Oliver Mike ter Maat,4
U.S. Congressional District: 2,,President,,Town of SPRINGFIELD Wards 1-4,WGR,Jill Stein Rudolph Ware,4
U.S. Congressional District: 2,,President,,Town of SPRINGFIELD Wards 1-4,NP,Claudia De la Cruz Karina Garcia,1
U.S. Congressional District: 2,,President,,Town of SPRINGFIELD Wards 1-4,NP,Cornel West Melina Abdullah,0
U.S. Congressional District: 2,,President,,Town of SPRINGFIELD Wards 1-4,NP,"Robert F. Kennedy, Jr. Nicole Shanahan",11
U.S. Congressional District: 2,,President,,Town of SPRINGFIELD Wards 1-4,NP,Peter Sonski Lauren Onak (write-in),1
U.S. Congressional District: 2,,President,,Town of SPRINGFIELD Wards 1-4,NP,Cherunda Lynn Fox (write-in),0
U.S. Congressional District: 2,,President,,Town of SPRINGFIELD Wards 1-4,NP,Brian Kienitz (write-in),0
U.S. Congressional District: 2,,President,,Town of SPRINGFIELD Wards 1-4,NP,Doug Jenkins Kimberly LaLonde (write-in),0
U.S. Congressional District: 2,,President,,Town of SPRINGFIELD Wards 1-4,NP,Future Madam Potus Jessica Kennedy (write-in),0
U.S. Congressional District: 2,,President,,Town of SPRINGFIELD Wards 1-4,NP,"André Ramone McNeil, Sr. (write-in)",0
U.S. Congressional District: 2,,President,,Town of SPRINGFIELD Wards 1-4,,Scattering,2
U.S. Congressional District: 2,,President,,Town of SUN PRAIRIE Wards 1-3,DEM,Kamala D. Harris Tim Walz,892
U.S. Congressional District: 2,,President,,Town of SUN PRAIRIE Wards 1-3,REP,Donald J. Trump JD Vance,678
U.S. Congressional District: 2,,President,,Town of SUN PRAIRIE Wards 1-3,CON,Randall Terry Stephen Broden,4
U.S. Congressional District: 2,,President,,Town of SUN PRAIRIE Wards 1-3,LIB,Chase Russell Oliver Mike ter Maat,7
U.S. Congressional District: 2,,President,,Town of SUN PRAIRIE Wards 1-3,WGR,Jill Stein Rudolph Ware,0
U.S. Congressional District: 2,,President,,Town of SUN PRAIRIE Wards 1-3,NP,Claudia De la Cruz Karina Garcia,0
U.S. Congressional District: 2,,President,,Town of SUN PRAIRIE Wards 1-3,NP,Cornel West Melina Abdullah,3
U.S. Congressional District: 2,,President,,Town of SUN PRAIRIE Wards 1-3,NP,"Robert F. Kennedy, Jr. Nicole Shanahan",6
U.S. Congressional District: 2,,President,,Town of SUN PRAIRIE Wards 1-3,NP,Peter Sonski Lauren Onak (write-in),0
U.S. Congressional District: 2,,President,,Town of SUN PRAIRIE Wards 1-3,NP,Cherunda Lynn Fox (write-in),0
U.S. Congressional District: 2,,President,,Town of SUN PRAIRIE Wards 1-3,NP,Brian Kienitz (write-in),0
U.S. Congressional District: 2,,President,,Town of SUN PRAIRIE Wards 1-3,NP,Doug Jenkins Kimberly LaLonde (write-in),0
U.S. Congressional District: 2,,President,,Town of SUN PRAIRIE Wards 1-3,NP,Future Madam Potus Jessica Kennedy (write-in),0
U.S. Congressional District: 2,,President,,Town of SUN PRAIRIE Wards 1-3,NP,"André Ramone McNeil, Sr. (write-in)",0
U.S. Congressional District: 2,,President,,Town of SUN PRAIRIE Wards 1-3,,Scattering,10
U.S. Congressional District: 2,,President,,Town of VERMONT Ward 1,DEM,Kamala D. Harris Tim Walz,420
U.S. Congressional District: 2,,President,,Town of VERMONT Ward 1,REP,Donald J. Trump JD Vance,216
U.S. Congressional District: 2,,President,,Town of VERMONT Ward 1,CON,Randall Terry Stephen Broden,0
U.S. Congressional District: 2,,President,,Town of VERMONT Ward 1,LIB,Chase Russell Oliver Mike ter Maat,2
U.S. Congressional District: 2,,President,,Town of VERMONT Ward 1,WGR,Jill Stein Rudolph Ware,1
U.S. Congressional District: 2,,President,,Town of VERMONT Ward 1,NP,Claudia De la Cruz Karina Garcia,4
U.S. Congressional District: 2,,President,,Town of VERMONT Ward 1,NP,Cornel West Melina Abdullah,0
U.S. Congressional District: 2,,President,,Town of VERMONT Ward 1,NP,"Robert F. Kennedy, Jr. Nicole Shanahan",6
U.S. Congressional District: 2,,President,,Town of VERMONT Ward 1,NP,Peter Sonski Lauren Onak (write-in),0
U.S. Congressional District: 2,,President,,Town of VERMONT Ward 1,NP,Cherunda Lynn Fox (write-in),0
U.S. Congressional District: 2,,President,,Town of VERMONT Ward 1,NP,Brian Kienitz (write-in),0
U.S. Congressional District: 2,,President,,Town of VERMONT Ward 1,NP,Doug Jenkins Kimberly LaLonde (write-in),0
U.S. Congressional District: 2,,President,,Town of VERMONT Ward 1,NP,Future Madam Potus Jessica Kennedy (write-in),0
U.S. Congressional District: 2,,President,,Town of VERMONT Ward 1,NP,"André Ramone McNeil, Sr. (write-in)",0
U.S. Congressional District: 2,,President,,Town of VERMONT Ward 1,,Scattering,4
U.S. Congressional District: 2,,President,,Town of VERONA Wards 1-3,DEM,Kamala D. Harris Tim Walz,998
U.S. Congressional District: 2,,President,,Town of VERONA Wards 1-3,REP,Donald J. Trump JD Vance,515
U.S. Congressional District: 2,,President,,Town of VERONA Wards 1-3,CON,Randall Terry Stephen Broden,3
U.S. Congressional District: 2,,President,,Town of VERONA Wards 1-3,LIB,Chase Russell Oliver Mike ter Maat,13
U.S. Congressional District: 2,,President,,Town of VERONA Wards 1-3,WGR,Jill Stein Rudolph Ware,3
U.S. Congressional District: 2,,President,,Town of VERONA Wards 1-3,NP,Claudia De la Cruz Karina Garcia,2
U.S. Congressional District: 2,,President,,Town of VERONA Wards 1-3,NP,Cornel West Melina Abdullah,1
U.S. Congressional District: 2,,President,,Town of VERONA Wards 1-3,NP,"Robert F. Kennedy, Jr. Nicole Shanahan",6
U.S. Congressional District: 2,,President,,Town of VERONA Wards 1-3,NP,Peter Sonski Lauren Onak (write-in),0
U.S. Congressional District: 2,,President,,Town of VERONA Wards 1-3,NP,Cherunda Lynn Fox (write-in),0
U.S. Congressional District: 2,,President,,Town of VERONA Wards 1-3,NP,Brian Kienitz (write-in),0
U.S. Congressional District: 2,,President,,Town of VERONA Wards 1-3,NP,Doug Jenkins Kimberly LaLonde (write-in),0
U.S. Congressional District: 2,,President,,Town of VERONA Wards 1-3,NP,Future Madam Potus Jessica Kennedy (write-in),0
U.S. Congressional District: 2,,President,,Town of VERONA Wards 1-3,NP,"André Ramone McNeil, Sr. (write-in)",0
U.S. Congressional District: 2,,President,,Town of VERONA Wards 1-3,,Scattering,12
U.S. Congressional District: 2,,President,,Town of VIENNA Wards 1-2,DEM,Kamala D. Harris Tim Walz,517
U.S. Congressional District: 2,,President,,Town of VIENNA Wards 1-2,REP,Donald J. Trump JD Vance,528
U.S. Congressional District: 2,,President,,Town of VIENNA Wards 1-2,CON,Randall Terry Stephen Broden,1
U.S. Congressional District: 2,,President,,Town of VIENNA Wards 1-2,LIB,Chase Russell Oliver Mike ter Maat,8
U.S. Congressional District: 2,,President,,Town of VIENNA Wards 1-2,WGR,Jill Stein Rudolph Ware,2
U.S. Congressional District: 2,,President,,Town of VIENNA Wards 1-2,NP,Claudia De la Cruz Karina Garcia,0
U.S. Congressional District: 2,,President,,Town of VIENNA Wards 1-2,NP,Cornel West Melina Abdullah,0
U.S. Congressional District: 2,,President,,Town of VIENNA Wards 1-2,NP,"Robert F. Kennedy, Jr. Nicole Shanahan",0
U.S. Congressional District: 2,,President,,Town of VIENNA Wards 1-2,NP,Peter Sonski Lauren Onak (write-in),0
U.S. Congressional District: 2,,President,,Town of VIENNA Wards 1-2,NP,Cherunda Lynn Fox (write-in),0
U.S. Congressional District: 2,,President,,Town of VIENNA Wards 1-2,NP,Brian Kienitz (write-in),0
U.S. Congressional District: 2,,President,,Town of VIENNA Wards 1-2,NP,Doug Jenkins Kimberly LaLonde (write-in),0
U.S. Congressional District: 2,,President,,Town of VIENNA Wards 1-2,NP,Future Madam Potus Jessica Kennedy (write-in),0
U.S. Congressional District: 2,,President,,Town of VIENNA Wards 1-2,NP,"André Ramone McNeil, Sr. (write-in)",0
U.S. Congressional District: 2,,President,,Town of VIENNA Wards 1-2,,Scattering,2
U.S. Congressional District: 2,,President,,Town of WESTPORT Wards 1-5,DEM,Kamala D. Harris Tim Walz,2097
U.S. Congressional District: 2,,President,,Town of WESTPORT Wards 1-5,REP,Donald J. Trump JD Vance,1171
U.S. Congressional District: 2,,President,,Town of WESTPORT Wards 1-5,CON,Randall Terry Stephen Broden,2
U.S. Congressional District: 2,,President,,Town of WESTPORT Wards 1-5,LIB,Chase Russell Oliver Mike ter Maat,11
U.S. Congressional District: 2,,President,,Town of WESTPORT Wards 1-5,WGR,Jill Stein Rudolph Ware,5
U.S. Congressional District: 2,,President,,Town of WESTPORT Wards 1-5,NP,Claudia De la Cruz Karina Garcia,0
U.S. Congressional District: 2,,President,,Town of WESTPORT Wards 1-5,NP,Cornel West Melina Abdullah,1
U.S. Congressional District: 2,,President,,Town of WESTPORT Wards 1-5,NP,"Robert F. Kennedy, Jr. Nicole Shanahan",18
U.S. Congressional District: 2,,President,,Town of WESTPORT Wards 1-5,NP,Peter Sonski Lauren Onak (write-in),0
U.S. Congressional District: 2,,President,,Town of WESTPORT Wards 1-5,NP,Cherunda Lynn Fox (write-in),0
U.S. Congressional District: 2,,President,,Town of WESTPORT Wards 1-5,NP,Brian Kienitz (write-in),0
U.S. Congressional District: 2,,President,,Town of WESTPORT Wards 1-5,NP,Doug Jenkins Kimberly LaLonde (write-in),1
U.S. Congressional District: 2,,President,,Town of WESTPORT Wards 1-5,NP,Future Madam Potus Jessica Kennedy (write-in),0
U.S. Congressional District: 2,,President,,Town of WESTPORT Wards 1-5,NP,"André Ramone McNeil, Sr. (write-in)",0
U.S. Congressional District: 2,,President,,Town of WESTPORT Wards 1-5,,Scattering,8
U.S. Congressional District: 2,,President,,Town of YORK Ward 1,DEM,Kamala D. Harris Tim Walz,230
U.S. Congressional District: 2,,President,,Town of YORK Ward 1,REP,Donald J. Trump JD Vance,228
U.S. Congressional District: 2,,President,,Town of YORK Ward 1,CON,Randall Terry Stephen Broden,1
U.S. Congressional District: 2,,President,,Town of YORK Ward 1,LIB,Chase Russell Oliver Mike ter Maat,0
