county,ward,office,district,total.votes,party,candidate,votes
Milwaukee,City Of Milwaukee Ward 218,Supreme Court,,166,NP,Maria S. Lazar,30
Milwaukee,City Of Milwaukee Ward 218,Supreme Court,,166,,Scattering,0
Milwaukee,City Of Milwaukee Ward 219,Supreme Court,,79,NP,Chris Taylor,66
Milwaukee,City Of Milwaukee Ward 219,Supreme Court,,79,NP,Maria S. Lazar,13
Milwaukee,City Of Milwaukee Ward 219,Supreme Court,,79,,Scattering,0
Milwaukee,City Of Milwaukee Ward 220,Supreme Court,,80,NP,Chris Taylor,61
Milwaukee,City Of Milwaukee Ward 220,Supreme Court,,80,NP,Maria S. Lazar,19
Milwaukee,City Of Milwaukee Ward 220,Supreme Court,,80,,Scattering,0
Milwaukee,City Of Milwaukee Ward 221,Supreme Court,,61,NP,Chris Taylor,54
Milwaukee,City Of Milwaukee Ward 221,Supreme Court,,61,NP,Maria S. Lazar,7
Milwaukee,City Of Milwaukee Ward 221,Supreme Court,,61,,Scattering,0
Milwaukee,City Of Milwaukee Ward 222,Supreme Court,,167,NP,Chris Taylor,143
Milwaukee,City Of Milwaukee Ward 222,Supreme Court,,167,NP,Maria S. Lazar,23
Milwaukee,City Of Milwaukee Ward 222,Supreme Court,,167,,Scattering,1
Milwaukee,City Of Milwaukee Ward 223,Supreme Court,,249,NP,Chris Taylor,230
Milwaukee,City Of Milwaukee Ward 223,Supreme Court,,249,NP,Maria S. Lazar,18
Milwaukee,City Of Milwaukee Ward 223,Supreme Court,,249,,Scattering,1
Milwaukee,City Of Milwaukee Ward 224,Supreme Court,,52,NP,Chris Taylor,44
Milwaukee,City Of Milwaukee Ward 224,Supreme Court,,52,NP,Maria S. Lazar,7
Milwaukee,City Of Milwaukee Ward 224,Supreme Court,,52,,Scattering,1
Milwaukee,City Of Milwaukee Ward 225,Supreme Court,,130,NP,Chris Taylor,103
Milwaukee,City Of Milwaukee Ward 225,Supreme Court,,130,NP,Maria S. Lazar,27
Milwaukee,City Of Milwaukee Ward 225,Supreme Court,,130,,Scattering,0
Milwaukee,City Of Milwaukee Ward 226,Supreme Court,,39,NP,Chris Taylor,33
Milwaukee,City Of Milwaukee Ward 226,Supreme Court,,39,NP,Maria S. Lazar,6
Milwaukee,City Of Milwaukee Ward 226,Supreme Court,,39,,Scattering,0
Milwaukee,City Of Milwaukee Ward 227,Supreme Court,,30,NP,Chris Taylor,23
Milwaukee,City Of Milwaukee Ward 227,Supreme Court,,30,NP,Maria S. Lazar,7
Milwaukee,City Of Milwaukee Ward 227,Supreme Court,,30,,Scattering,0
Milwaukee,City Of Milwaukee Ward 228,Supreme Court,,89,NP,Chris Taylor,75
Milwaukee,City Of Milwaukee Ward 228,Supreme Court,,89,NP,Maria S. Lazar,14
Milwaukee,City Of Milwaukee Ward 228,Supreme Court,,89,,Scattering,0
Milwaukee,City Of Milwaukee Ward 229,Supreme Court,,138,NP,Chris Taylor,133
Milwaukee,City Of Milwaukee Ward 229,Supreme Court,,138,NP,Maria S. Lazar,5
Milwaukee,City Of Milwaukee Ward 229,Supreme Court,,138,,Scattering,0
Milwaukee,City Of Milwaukee Ward 230,Supreme Court,,565,NP,Chris Taylor,493
Milwaukee,City Of Milwaukee Ward 230,Supreme Court,,565,NP,Maria S. Lazar,72
Milwaukee,City Of Milwaukee Ward 230,Supreme Court,,565,,Scattering,0
Milwaukee,City Of Milwaukee Ward 231,Supreme Court,,115,NP,Chris Taylor,93
Milwaukee,City Of Milwaukee Ward 231,Supreme Court,,115,NP,Maria S. Lazar,22
Milwaukee,City Of Milwaukee Ward 231,Supreme Court,,115,,Scattering,0
Milwaukee,City Of Milwaukee Ward 232,Supreme Court,,119,NP,Chris Taylor,101
Milwaukee,City Of Milwaukee Ward 232,Supreme Court,,119,NP,Maria S. Lazar,18
Milwaukee,City Of Milwaukee Ward 232,Supreme Court,,119,,Scattering,0
Milwaukee,City Of Milwaukee Ward 233,Supreme Court,,76,NP,Chris Taylor,59
Milwaukee,City Of Milwaukee Ward 233,Supreme Court,,76,NP,Maria S. Lazar,17
Milwaukee,City Of Milwaukee Ward 233,Supreme Court,,76,,Scattering,0
Milwaukee,City Of Milwaukee Ward 234,Supreme Court,,59,NP,Chris Taylor,53
Milwaukee,City Of Milwaukee Ward 234,Supreme Court,,59,NP,Maria S. Lazar,5
Milwaukee,City Of Milwaukee Ward 234,Supreme Court,,59,,Scattering,1
Milwaukee,City Of Milwaukee Ward 235,Supreme Court,,130,NP,Chris Taylor,116
Milwaukee,City Of Milwaukee Ward 235,Supreme Court,,130,NP,Maria S. Lazar,14
Milwaukee,City Of Milwaukee Ward 235,Supreme Court,,130,,Scattering,0
Milwaukee,City Of Milwaukee Ward 236,Supreme Court,,668,NP,Chris Taylor,614
Milwaukee,City Of Milwaukee Ward 236,Supreme Court,,668,NP,Maria S. Lazar,54
Milwaukee,City Of Milwaukee Ward 236,Supreme Court,,668,,Scattering,0
Milwaukee,City Of Milwaukee Ward 237,Supreme Court,,484,NP,Chris Taylor,441
Milwaukee,City Of Milwaukee Ward 237,Supreme Court,,484,NP,Maria S. Lazar,43
Milwaukee,City Of Milwaukee Ward 237,Supreme Court,,484,,Scattering,0
Milwaukee,City Of Milwaukee Ward 238,Supreme Court,,707,NP,Chris Taylor,620
Milwaukee,City Of Milwaukee Ward 238,Supreme Court,,707,NP,Maria S. Lazar,86
Milwaukee,City Of Milwaukee Ward 238,Supreme Court,,707,,Scattering,1
Milwaukee,City Of Milwaukee Ward 239,Supreme Court,,1026,NP,Chris Taylor,914
Milwaukee,City Of Milwaukee Ward 239,Supreme Court,,1026,NP,Maria S. Lazar,111
Milwaukee,City Of Milwaukee Ward 239,Supreme Court,,1026,,Scattering,1
Milwaukee,City Of Milwaukee Ward 240,Supreme Court,,823,NP,Chris Taylor,730
Milwaukee,City Of Milwaukee Ward 240,Supreme Court,,823,NP,Maria S. Lazar,92
Milwaukee,City Of Milwaukee Ward 240,Supreme Court,,823,,Scattering,1
Milwaukee,City Of Milwaukee Ward 241,Supreme Court,,699,NP,Chris Taylor,634
Milwaukee,City Of Milwaukee Ward 241,Supreme Court,,699,NP,Maria S. Lazar,64
Milwaukee,City Of Milwaukee Ward 241,Supreme Court,,699,,Scattering,1
Milwaukee,City Of Milwaukee Ward 242,Supreme Court,,114,NP,Chris Taylor,91
Milwaukee,City Of Milwaukee Ward 242,Supreme Court,,114,NP,Maria S. Lazar,23
Milwaukee,City Of Milwaukee Ward 242,Supreme Court,,114,,Scattering,0
Milwaukee,City Of Milwaukee Ward 243,Supreme Court,,119,NP,Chris Taylor,84
Milwaukee,City Of Milwaukee Ward 243,Supreme Court,,119,NP,Maria S. Lazar,34
Milwaukee,City Of Milwaukee Ward 243,Supreme Court,,119,,Scattering,1
Milwaukee,City Of Milwaukee Ward 244,Supreme Court,,44,NP,Chris Taylor,33
Milwaukee,City Of Milwaukee Ward 244,Supreme Court,,44,NP,Maria S. Lazar,11
Milwaukee,City Of Milwaukee Ward 244,Supreme Court,,44,,Scattering,0
Milwaukee,City Of Milwaukee Ward 245,Supreme Court,,40,NP,Chris Taylor,28
Milwaukee,City Of Milwaukee Ward 245,Supreme Court,,40,NP,Maria S. Lazar,12
Milwaukee,City Of Milwaukee Ward 245,Supreme Court,,40,,Scattering,0
Milwaukee,City Of Milwaukee Ward 246,Supreme Court,,40,NP,Chris Taylor,37
Milwaukee,City Of Milwaukee Ward 246,Supreme Court,,40,NP,Maria S. Lazar,3
Milwaukee,City Of Milwaukee Ward 246,Supreme Court,,40,,Scattering,0
Milwaukee,City Of Milwaukee Ward 247,Supreme Court,,138,NP,Chris Taylor,103
Milwaukee,City Of Milwaukee Ward 247,Supreme Court,,138,NP,Maria S. Lazar,35
Milwaukee,City Of Milwaukee Ward 247,Supreme Court,,138,,Scattering,0
Milwaukee,City Of Milwaukee Ward 248,Supreme Court,,197,NP,Chris Taylor,163
Milwaukee,City Of Milwaukee Ward 248,Supreme Court,,197,NP,Maria S. Lazar,34
Milwaukee,City Of Milwaukee Ward 248,Supreme Court,,197,,Scattering,0
Milwaukee,City Of Milwaukee Ward 249,Supreme Court,,134,NP,Chris Taylor,111
Milwaukee,City Of Milwaukee Ward 249,Supreme Court,,134,NP,Maria S. Lazar,23
Milwaukee,City Of Milwaukee Ward 249,Supreme Court,,134,,Scattering,0
Milwaukee,City Of Milwaukee Ward 250,Supreme Court,,116,NP,Chris Taylor,90
Milwaukee,City Of Milwaukee Ward 250,Supreme Court,,116,NP,Maria S. Lazar,26
Milwaukee,City Of Milwaukee Ward 250,Supreme Court,,116,,Scattering,0
Milwaukee,City Of Milwaukee Ward 251,Supreme Court,,99,NP,Chris Taylor,68
Milwaukee,City Of Milwaukee Ward 251,Supreme Court,,99,NP,Maria S. Lazar,31
Milwaukee,City Of Milwaukee Ward 251,Supreme Court,,99,,Scattering,0
Milwaukee,City Of Milwaukee Ward 252,Supreme Court,,190,NP,Chris Taylor,143
Milwaukee,City Of Milwaukee Ward 252,Supreme Court,,190,NP,Maria S. Lazar,47
Milwaukee,City Of Milwaukee Ward 252,Supreme Court,,190,,Scattering,0
Milwaukee,City Of Milwaukee Ward 253,Supreme Court,,403,NP,Chris Taylor,312
Milwaukee,City Of Milwaukee Ward 253,Supreme Court,,403,NP,Maria S. Lazar,91
Milwaukee,City Of Milwaukee Ward 253,Supreme Court,,403,,Scattering,0
Milwaukee,City Of Milwaukee Ward 254,Supreme Court,,476,NP,Chris Taylor,341
Milwaukee,City Of Milwaukee Ward 254,Supreme Court,,476,NP,Maria S. Lazar,134
Milwaukee,City Of Milwaukee Ward 254,Supreme Court,,476,,Scattering,1
Milwaukee,City Of Milwaukee Ward 255,Supreme Court,,239,NP,Chris Taylor,171
Milwaukee,City Of Milwaukee Ward 255,Supreme Court,,239,NP,Maria S. Lazar,68
Milwaukee,City Of Milwaukee Ward 255,Supreme Court,,239,,Scattering,0
Milwaukee,City Of Milwaukee Ward 256,Supreme Court,,261,NP,Chris Taylor,161
Milwaukee,City Of Milwaukee Ward 256,Supreme Court,,261,NP,Maria S. Lazar,100
Milwaukee,City Of Milwaukee Ward 256,Supreme Court,,261,,Scattering,0
Milwaukee,City Of Milwaukee Ward 257,Supreme Court,,228,NP,Chris Taylor,180
Milwaukee,City Of Milwaukee Ward 257,Supreme Court,,228,NP,Maria S. Lazar,48
Milwaukee,City Of Milwaukee Ward 257,Supreme Court,,228,,Scattering,0
Milwaukee,City Of Milwaukee Ward 258,Supreme Court,,274,NP,Chris Taylor,195
Milwaukee,City Of Milwaukee Ward 258,Supreme Court,,274,NP,Maria S. Lazar,79
Milwaukee,City Of Milwaukee Ward 258,Supreme Court,,274,,Scattering,0
Milwaukee,City Of Milwaukee Ward 259,Supreme Court,,197,NP,Chris Taylor,127
Milwaukee,City Of Milwaukee Ward 259,Supreme Court,,197,NP,Maria S. Lazar,70
Milwaukee,City Of Milwaukee Ward 259,Supreme Court,,197,,Scattering,0
Milwaukee,City Of Milwaukee Ward 260,Supreme Court,,414,NP,Chris Taylor,261
Milwaukee,City Of Milwaukee Ward 260,Supreme Court,,414,NP,Maria S. Lazar,153
Milwaukee,City Of Milwaukee Ward 260,Supreme Court,,414,,Scattering,0
Milwaukee,City Of Milwaukee Ward 261,Supreme Court,,543,NP,Chris Taylor,342
Milwaukee,City Of Milwaukee Ward 261,Supreme Court,,543,NP,Maria S. Lazar,201
Milwaukee,City Of Milwaukee Ward 261,Supreme Court,,543,,Scattering,0
Milwaukee,City Of Milwaukee Ward 262,Supreme Court,,431,NP,Chris Taylor,229
Milwaukee,City Of Milwaukee Ward 262,Supreme Court,,431,NP,Maria S. Lazar,202
Milwaukee,City Of Milwaukee Ward 262,Supreme Court,,431,,Scattering,0
Milwaukee,City Of Milwaukee Ward 263,Supreme Court,,195,NP,Chris Taylor,113
Milwaukee,City Of Milwaukee Ward 263,Supreme Court,,195,NP,Maria S. Lazar,82
Milwaukee,City Of Milwaukee Ward 263,Supreme Court,,195,,Scattering,0
Milwaukee,City Of Milwaukee Ward 264,Supreme Court,,215,NP,Chris Taylor,135
Milwaukee,City Of Milwaukee Ward 264,Supreme Court,,215,NP,Maria S. Lazar,80
Milwaukee,City Of Milwaukee Ward 264,Supreme Court,,215,,Scattering,0
Milwaukee,City Of Milwaukee Ward 265,Supreme Court,,422,NP,Chris Taylor,277
Milwaukee,City Of Milwaukee Ward 265,Supreme Court,,422,NP,Maria S. Lazar,144
Milwaukee,City Of Milwaukee Ward 265,Supreme Court,,422,,Scattering,1
Milwaukee,City Of Milwaukee Ward 266,Supreme Court,,559,NP,Chris Taylor,353
Milwaukee,City Of Milwaukee Ward 266,Supreme Court,,559,NP,Maria S. Lazar,205
Milwaukee,City Of Milwaukee Ward 266,Supreme Court,,559,,Scattering,1
Milwaukee,City Of Milwaukee Ward 267,Supreme Court,,440,NP,Chris Taylor,293
Milwaukee,City Of Milwaukee Ward 267,Supreme Court,,440,NP,Maria S. Lazar,146
Milwaukee,City Of Milwaukee Ward 267,Supreme Court,,440,,Scattering,1
Milwaukee,City Of Milwaukee Ward 268,Supreme Court,,224,NP,Chris Taylor,144
Milwaukee,City Of Milwaukee Ward 268,Supreme Court,,224,NP,Maria S. Lazar,80
Milwaukee,City Of Milwaukee Ward 268,Supreme Court,,224,,Scattering,0
Milwaukee,City Of Milwaukee Ward 269,Supreme Court,,298,NP,Chris Taylor,214
Milwaukee,City Of Milwaukee Ward 269,Supreme Court,,298,NP,Maria S. Lazar,84
Milwaukee,City Of Milwaukee Ward 269,Supreme Court,,298,,Scattering,0
Milwaukee,City Of Milwaukee Ward 270,Supreme Court,,549,NP,Chris Taylor,421
Milwaukee,City Of Milwaukee Ward 270,Supreme Court,,549,NP,Maria S. Lazar,128
Milwaukee,City Of Milwaukee Ward 270,Supreme Court,,549,,Scattering,0
Milwaukee,City Of Milwaukee Ward 271,Supreme Court,,239,NP,Chris Taylor,166
Milwaukee,City Of Milwaukee Ward 271,Supreme Court,,239,NP,Maria S. Lazar,72
Milwaukee,City Of Milwaukee Ward 271,Supreme Court,,239,,Scattering,1
Milwaukee,City Of Milwaukee Ward 272,Supreme Court,,230,NP,Chris Taylor,196
Milwaukee,City Of Milwaukee Ward 272,Supreme Court,,230,NP,Maria S. Lazar,34
Milwaukee,City Of Milwaukee Ward 272,Supreme Court,,230,,Scattering,0
Milwaukee,City Of Milwaukee Ward 273,Supreme Court,,102,NP,Chris Taylor,78
Milwaukee,City Of Milwaukee Ward 273,Supreme Court,,102,NP,Maria S. Lazar,24
Milwaukee,City Of Milwaukee Ward 273,Supreme Court,,102,,Scattering,0
Milwaukee,City Of Milwaukee Ward 274,Supreme Court,,110,NP,Chris Taylor,75
Milwaukee,City Of Milwaukee Ward 274,Supreme Court,,110,NP,Maria S. Lazar,34
Milwaukee,City Of Milwaukee Ward 274,Supreme Court,,110,,Scattering,1
Milwaukee,City Of Milwaukee Ward 275,Supreme Court,,194,NP,Chris Taylor,140
Milwaukee,City Of Milwaukee Ward 275,Supreme Court,,194,NP,Maria S. Lazar,54
Milwaukee,City Of Milwaukee Ward 275,Supreme Court,,194,,Scattering,0
Milwaukee,City Of Milwaukee Ward 276,Supreme Court,,496,NP,Chris Taylor,373
Milwaukee,City Of Milwaukee Ward 276,Supreme Court,,496,NP,Maria S. Lazar,122
Milwaukee,City Of Milwaukee Ward 276,Supreme Court,,496,,Scattering,1
Milwaukee,City Of Milwaukee Ward 277,Supreme Court,,236,NP,Chris Taylor,186
Milwaukee,City Of Milwaukee Ward 277,Supreme Court,,236,NP,Maria S. Lazar,50
Milwaukee,City Of Milwaukee Ward 277,Supreme Court,,236,,Scattering,0
Milwaukee,City Of Milwaukee Ward 278,Supreme Court,,111,NP,Chris Taylor,81
Milwaukee,City Of Milwaukee Ward 278,Supreme Court,,111,NP,Maria S. Lazar,30
Milwaukee,City Of Milwaukee Ward 278,Supreme Court,,111,,Scattering,0
Milwaukee,City Of Milwaukee Ward 279,Supreme Court,,131,NP,Chris Taylor,99
Milwaukee,City Of Milwaukee Ward 279,Supreme Court,,131,NP,Maria S. Lazar,31
Milwaukee,City Of Milwaukee Ward 279,Supreme Court,,131,,Scattering,1
Milwaukee,City Of Milwaukee Ward 280,Supreme Court,,227,NP,Chris Taylor,184
Milwaukee,City Of Milwaukee Ward 280,Supreme Court,,227,NP,Maria S. Lazar,42
Milwaukee,City Of Milwaukee Ward 280,Supreme Court,,227,,Scattering,1
Milwaukee,City Of Milwaukee Ward 281,Supreme Court,,447,NP,Chris Taylor,365
Milwaukee,City Of Milwaukee Ward 281,Supreme Court,,447,NP,Maria S. Lazar,82
Milwaukee,City Of Milwaukee Ward 281,Supreme Court,,447,,Scattering,0
Milwaukee,City Of Milwaukee Ward 282,Supreme Court,,349,NP,Chris Taylor,290
Milwaukee,City Of Milwaukee Ward 282,Supreme Court,,349,NP,Maria S. Lazar,59
Milwaukee,City Of Milwaukee Ward 282,Supreme Court,,349,,Scattering,0
Milwaukee,City Of Milwaukee Ward 283,Supreme Court,,44,NP,Chris Taylor,40
Milwaukee,City Of Milwaukee Ward 283,Supreme Court,,44,NP,Maria S. Lazar,4
Milwaukee,City Of Milwaukee Ward 283,Supreme Court,,44,,Scattering,0
Milwaukee,City Of Milwaukee Ward 284,Supreme Court,,544,NP,Chris Taylor,446
Milwaukee,City Of Milwaukee Ward 284,Supreme Court,,544,NP,Maria S. Lazar,98
Milwaukee,City Of Milwaukee Ward 284,Supreme Court,,544,,Scattering,0
Milwaukee,City Of Milwaukee Ward 285,Supreme Court,,540,NP,Chris Taylor,488
Milwaukee,City Of Milwaukee Ward 285,Supreme Court,,540,NP,Maria S. Lazar,52
Milwaukee,City Of Milwaukee Ward 285,Supreme Court,,540,,Scattering,0
Milwaukee,City Of Milwaukee Ward 286,Supreme Court,,431,NP,Chris Taylor,380
Milwaukee,City Of Milwaukee Ward 286,Supreme Court,,431,NP,Maria S. Lazar,51
Milwaukee,City Of Milwaukee Ward 286,Supreme Court,,431,,Scattering,0
Milwaukee,City Of Milwaukee Ward 287,Supreme Court,,536,NP,Chris Taylor,457
Milwaukee,City Of Milwaukee Ward 287,Supreme Court,,536,NP,Maria S. Lazar,78
Milwaukee,City Of Milwaukee Ward 287,Supreme Court,,536,,Scattering,1
Milwaukee,City Of Milwaukee Ward 288,Supreme Court,,784,NP,Chris Taylor,701
Milwaukee,City Of Milwaukee Ward 288,Supreme Court,,784,NP,Maria S. Lazar,82
Milwaukee,City Of Milwaukee Ward 288,Supreme Court,,784,,Scattering,1
Milwaukee,City Of Milwaukee Ward 289,Supreme Court,,624,NP,Chris Taylor,482
Milwaukee,City Of Milwaukee Ward 289,Supreme Court,,624,NP,Maria S. Lazar,142
Milwaukee,City Of Milwaukee Ward 289,Supreme Court,,624,,Scattering,0
Milwaukee,City Of Milwaukee Ward 290,Supreme Court,,405,NP,Chris Taylor,323
Milwaukee,City Of Milwaukee Ward 290,Supreme Court,,405,NP,Maria S. Lazar,82
Milwaukee,City Of Milwaukee Ward 290,Supreme Court,,405,,Scattering,0
Milwaukee,City Of Milwaukee Ward 291,Supreme Court,,459,NP,Chris Taylor,371
Milwaukee,City Of Milwaukee Ward 291,Supreme Court,,459,NP,Maria S. Lazar,87
Milwaukee,City Of Milwaukee Ward 291,Supreme Court,,459,,Scattering,1
Milwaukee,City Of Milwaukee Ward 292,Supreme Court,,300,NP,Chris Taylor,220
Milwaukee,City Of Milwaukee Ward 292,Supreme Court,,300,NP,Maria S. Lazar,80
Milwaukee,City Of Milwaukee Ward 292,Supreme Court,,300,,Scattering,0
Milwaukee,City Of Milwaukee Ward 293,Supreme Court,,526,NP,Chris Taylor,383
Milwaukee,City Of Milwaukee Ward 293,Supreme Court,,526,NP,Maria S. Lazar,143
Milwaukee,City Of Milwaukee Ward 293,Supreme Court,,526,,Scattering,0
Milwaukee,City Of Milwaukee Ward 294,Supreme Court,,269,NP,Chris Taylor,201
Milwaukee,City Of Milwaukee Ward 294,Supreme Court,,269,NP,Maria S. Lazar,68
Milwaukee,City Of Milwaukee Ward 294,Supreme Court,,269,,Scattering,0
Milwaukee,City Of Milwaukee Ward 295,Supreme Court,,273,NP,Chris Taylor,184
Milwaukee,City Of Milwaukee Ward 295,Supreme Court,,273,NP,Maria S. Lazar,89
Milwaukee,City Of Milwaukee Ward 295,Supreme Court,,273,,Scattering,0
Milwaukee,City Of Milwaukee Ward 296,Supreme Court,,409,NP,Chris Taylor,289
Milwaukee,City Of Milwaukee Ward 296,Supreme Court,,409,NP,Maria S. Lazar,120
Milwaukee,City Of Milwaukee Ward 296,Supreme Court,,409,,Scattering,0
Milwaukee,City Of Milwaukee Ward 297,Supreme Court,,67,NP,Chris Taylor,49
Milwaukee,City Of Milwaukee Ward 297,Supreme Court,,67,NP,Maria S. Lazar,18
Milwaukee,City Of Milwaukee Ward 297,Supreme Court,,67,,Scattering,0
Milwaukee,City Of Milwaukee Ward 298,Supreme Court,,216,NP,Chris Taylor,141
Milwaukee,City Of Milwaukee Ward 298,Supreme Court,,216,NP,Maria S. Lazar,75
Milwaukee,City Of Milwaukee Ward 298,Supreme Court,,216,,Scattering,0
Milwaukee,City Of Milwaukee Ward 299,Supreme Court,,435,NP,Chris Taylor,286
Milwaukee,City Of Milwaukee Ward 299,Supreme Court,,435,NP,Maria S. Lazar,149
Milwaukee,City Of Milwaukee Ward 299,Supreme Court,,435,,Scattering,0
Milwaukee,City Of Milwaukee Ward 300,Supreme Court,,365,NP,Chris Taylor,244
Milwaukee,City Of Milwaukee Ward 300,Supreme Court,,365,NP,Maria S. Lazar,121
Milwaukee,City Of Milwaukee Ward 300,Supreme Court,,365,,Scattering,0
Milwaukee,City Of Milwaukee Ward 301,Supreme Court,,322,NP,Chris Taylor,232
Milwaukee,City Of Milwaukee Ward 301,Supreme Court,,322,NP,Maria S. Lazar,88
Milwaukee,City Of Milwaukee Ward 301,Supreme Court,,322,,Scattering,2
Milwaukee,City Of Milwaukee Ward 302,Supreme Court,,334,NP,Chris Taylor,220
Milwaukee,City Of Milwaukee Ward 302,Supreme Court,,334,NP,Maria S. Lazar,114
Milwaukee,City Of Milwaukee Ward 302,Supreme Court,,334,,Scattering,0
Milwaukee,City Of Milwaukee Ward 303,Supreme Court,,277,NP,Chris Taylor,163
Milwaukee,City Of Milwaukee Ward 303,Supreme Court,,277,NP,Maria S. Lazar,114
Milwaukee,City Of Milwaukee Ward 303,Supreme Court,,277,,Scattering,0
Milwaukee,City Of Milwaukee Ward 304,Supreme Court,,645,NP,Chris Taylor,472
Milwaukee,City Of Milwaukee Ward 304,Supreme Court,,645,NP,Maria S. Lazar,173
Milwaukee,City Of Milwaukee Ward 304,Supreme Court,,645,,Scattering,0
Milwaukee,City Of Milwaukee Ward 305,Supreme Court,,58,NP,Chris Taylor,52
Milwaukee,City Of Milwaukee Ward 305,Supreme Court,,58,NP,Maria S. Lazar,6
Milwaukee,City Of Milwaukee Ward 305,Supreme Court,,58,,Scattering,0
Milwaukee,City Of Milwaukee Ward 306,Supreme Court,,55,NP,Chris Taylor,51
Milwaukee,City Of Milwaukee Ward 306,Supreme Court,,55,NP,Maria S. Lazar,4
Milwaukee,City Of Milwaukee Ward 306,Supreme Court,,55,,Scattering,0
Milwaukee,City Of Milwaukee Ward 307,Supreme Court,,53,NP,Chris Taylor,45
Milwaukee,City Of Milwaukee Ward 307,Supreme Court,,53,NP,Maria S. Lazar,8
Milwaukee,City Of Milwaukee Ward 307,Supreme Court,,53,,Scattering,0
Milwaukee,City Of Milwaukee Ward 308,Supreme Court,,52,NP,Chris Taylor,45
Milwaukee,City Of Milwaukee Ward 308,Supreme Court,,52,NP,Maria S. Lazar,7
Milwaukee,City Of Milwaukee Ward 308,Supreme Court,,52,,Scattering,0
Milwaukee,City Of Milwaukee Ward 309,Supreme Court,,125,NP,Chris Taylor,95
Milwaukee,City Of Milwaukee Ward 309,Supreme Court,,125,NP,Maria S. Lazar,30
Milwaukee,City Of Milwaukee Ward 309,Supreme Court,,125,,Scattering,0
Milwaukee,City Of Milwaukee Ward 310,Supreme Court,,193,NP,Chris Taylor,173
Milwaukee,City Of Milwaukee Ward 310,Supreme Court,,193,NP,Maria S. Lazar,20
Milwaukee,City Of Milwaukee Ward 310,Supreme Court,,193,,Scattering,0
Milwaukee,City Of Milwaukee Ward 311,Supreme Court,,253,NP,Chris Taylor,185
Milwaukee,City Of Milwaukee Ward 311,Supreme Court,,253,NP,Maria S. Lazar,68
Milwaukee,City Of Milwaukee Ward 311,Supreme Court,,253,,Scattering,0
Milwaukee,City Of Milwaukee Ward 312,Supreme Court,,73,NP,Chris Taylor,60
Milwaukee,City Of Milwaukee Ward 312,Supreme Court,,73,NP,Maria S. Lazar,13
Milwaukee,City Of Milwaukee Ward 312,Supreme Court,,73,,Scattering,0
Milwaukee,City Of Milwaukee Ward 313,Supreme Court,,190,NP,Chris Taylor,125
Milwaukee,City Of Milwaukee Ward 313,Supreme Court,,190,NP,Maria S. Lazar,65
Milwaukee,City Of Milwaukee Ward 313,Supreme Court,,190,,Scattering,0
Milwaukee,City Of Milwaukee Ward 314,Supreme Court,,187,NP,Chris Taylor,114
Milwaukee,City Of Milwaukee Ward 314,Supreme Court,,187,NP,Maria S. Lazar,73
Milwaukee,City Of Milwaukee Ward 314,Supreme Court,,187,,Scattering,0
Milwaukee,City Of Milwaukee Ward 315,Supreme Court,,405,NP,Chris Taylor,337
